"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2019,125945005,123292188,7,1,
2019,125945024,123292208,4,,
2019,125940526,123292236,7,,
2019,125940553,123289198,4,,
2019,125940576,123289217,4,,
2019,125940575,123289217,1,,
2019,125945183,123289264,7,,
2019,125940629,123289264,4,,
2019,125940671,123292389,7,,
2019,125940707,123292424,4,,
2019,125940708,123292424,7,,
2019,125940784,123289380,7,,
2019,125945392,123292517,7,,
2019,125940844,123289434,7,,
2019,125945752,123292803,7,,
2019,125941130,123292803,1,,
2019,125941143,123289690,7,,
2019,125941150,123292819,7,,
2019,125945764,123292819,1,,
2019,125945788,123292838,7,,
2019,125941159,123292838,4,,
2019,125945816,123292858,4,,
2019,125945857,123289739,5,,
2019,125941193,123289739,7,,
2019,125945955,123289787,4,,
2019,125941258,123289787,7,,
2019,125941266,123292973,7,,
2019,125941301,123289816,7,,
2019,125941333,123289842,7,,
2019,125946071,123289842,5,,
2019,125941362,123293068,4,,
2019,125941371,123289865,4,,
2019,125946117,123293085,1,,
2019,125946116,123293085,4,,
2019,125941406,123293107,7,,
2019,125946161,123293122,7,,
2019,125941422,123293122,4,,
2019,125941434,123293132,7,,
2019,125946217,123293171,4,,
2019,125941482,123293194,7,1,
2019,125946270,123289956,1,,
2019,125946266,123289956,4,,
2019,125946273,123289956,7,,
2019,125946281,123289960,4,,
2019,125941502,123289960,7,,
2019,125928477,123281452,7,,
2019,125928476,123281452,5,,
2019,125928535,123281502,7,,
2019,125928536,123281502,1,,
2019,125928537,123281502,3,,
2019,125928610,123281561,7,,
2019,125928618,123281570,7,,
2019,125928635,123281594,6,,
2019,125928672,123281640,7,,
2019,125928688,123281660,6,,
2019,125928793,123281761,7,,
2019,125928792,123281761,6,,
2019,125928790,123281761,5,,
2019,125928864,123281822,7,1,
2019,125931040,123281822,4,,
2019,125928892,123281846,7,1,
2019,125931267,123281996,7,,
2019,125929041,123281996,4,,
2019,125931271,123282002,7,,
2019,125931269,123282002,5,,
2019,125929135,123280649,7,,
2019,125931320,123280663,7,,
2019,125931382,123280707,7,,
2019,125929224,123280707,4,,
2019,125929278,123280748,7,,
2019,125935707,123286307,2,,
2019,125935731,123283623,7,,
2019,125935729,123283623,4,,
2019,125935730,123283623,1,,
2019,125932016,123283663,1,,
2019,125935776,123283663,7,,
2019,125935823,123283699,7,,
2019,125935856,123283725,1,,
2019,125935857,123283725,7,,
2019,125935854,123283725,5,,
2019,125932042,123283725,3,,
2019,125935962,123283795,7,,
2019,125935990,123283817,3,,
2019,125936074,123283887,7,,
2019,125936119,123283927,7,,
2019,125936178,123283983,4,,
2019,125936181,123283983,7,,
2019,125932258,123286526,4,,
2019,125936224,123286526,7,,
2019,125932274,123286534,7,,
2019,125932353,123284119,7,,
2019,125936353,123284146,7,,
2019,125932425,123284161,7,,
2019,125932436,123286670,7,,
2019,125936393,123284177,7,,
2019,125932468,123286695,7,,
2019,125936436,123284213,1,,
2019,125932610,123286796,7,,
2019,125936548,123284319,7,,
2019,125936569,123284332,7,,
2019,125932681,123284349,7,,
2019,125935425,123283340,7,1,
2019,125935453,123283371,7,,
2019,125935467,123283390,7,,
2019,125935469,123283390,6,,
2019,125935556,123283470,4,,
2019,125931990,123283606,7,,
2019,125931989,123283606,1,,
2019,125935720,123286312,4,,
2019,125931995,123286312,7,,
2019,125928539,123281505,7,,
2019,125929381,123280810,7,,
2019,125935448,123283363,5,,
2019,125935447,123283363,7,,
2019,125931914,123283375,1,,
2019,125935681,123283581,7,,
2019,125931981,123283581,1,,
2019,125935712,123283608,1,,
2019,125935711,123283608,4,,
2019,125932041,123286349,7,,
2019,125935864,123283733,7,,
2019,125935912,123286369,1,,
2019,125935913,123286369,7,,
2019,125936027,123283849,7,,
2019,125932192,123283910,4,,
2019,125932193,123283910,7,,
2019,125936237,123284044,7,,
2019,125932307,123284065,7,,
2019,125932315,123284078,1,,
2019,125932317,123284079,7,,
2019,125936289,123284098,1,,
2019,125932334,123284098,7,,
2019,125936299,123284107,7,1,
2019,125936305,123284110,5,,1
2019,125936306,123284110,7,2,
2019,125062816,122649498,7,,
2019,125062856,122652317,4,,
2019,125062857,122652317,7,,
2019,125062904,122652350,4,,
2019,125065458,122649541,7,,
2019,125065457,122649541,4,,
