"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2019,4,136026256
2019,3,136026273
2019,3,136026271
2019,4,136187466
2019,4,136180269
2019,4,136187472
2019,4,136026358
2019,4,136182283
2019,4,136026375
2019,4,136026380
2019,4,136022008
2019,4,136022010
2019,4,136019086
2019,4,136019130
2019,4,136019147
2019,4,136019148
2019,4,136026470
2019,4,136026472
2019,4,136022088
2019,4,136026481
2019,4,136026504
2019,4,136026503
2019,4,136019190
2019,4,136019206
2019,4,136022156
2019,4,136019216
2019,4,136026559
2019,4,136026569
2019,4,136180307
2019,4,136187521
2019,4,136180310
2019,4,136180319
2019,4,136180323
2019,4,136182308
2019,4,136182310
2019,4,136182314
2019,4,136182320
2019,4,136180351
2019,4,136187577
2019,4,136182338
2019,4,136180359
2019,4,136180360
2019,4,136180363
2019,4,136180364
2019,4,136182367
2019,4,136180380
2019,4,136187604
2019,4,136182394
2019,4,136182397
2019,4,136182396
