"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,135342602,149149718
2019,135342602,149149720
2019,135342605,149152445
2019,135342604,149152445
2019,135342615,149149739
2019,135342615,149149735
2019,135336493,149149738
2019,135336493,149152454
2019,135336503,149152461
2019,135336502,149152461
2019,135336501,149152456
2019,135336505,149152462
2019,135336509,149149750
2019,135336509,149152467
2019,135336510,149149752
2019,135336513,149149751
2019,135336511,149152469
2019,135336132,149151910
2019,135336132,149149352
2019,135336224,149149429
2019,135336224,149149428
2019,135336224,149149430
2019,135342237,149152090
2019,135342257,149152110
2019,135336266,149149486
2019,135342284,149152135
2019,135342296,149152144
2019,135336278,149152169
2019,135342362,149152221
2019,135342378,149152242
2019,135342378,149152243
2019,135336330,149149552
2019,135336332,149152286
2019,135336333,149152292
2019,135342444,149152310
2019,135342449,149152315
2019,135342467,149152332
2019,135336363,149149590
2019,135336363,149152335
2019,135336364,149152338
2019,135342480,149149610
