"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,125936896,47,0,,139834100
2019,125933120,3,5000,,139834112
2019,125933124,27,30,,139831611
2019,125933124,63,10,,139831613
2019,125934344,16,300,,139836422
2019,125979918,67,1,,139888649
2019,125980127,4,1800,,139888910
2019,125976951,38,200,,139885213
2019,125977016,38,600,,139885288
2019,125980268,67,1,07-APR-19,139885289
2019,125980269,67,1,,139889089
2019,125977016,3,56000,,139885287
2019,125980341,7,2400,,139889161
2019,125980391,66,150,,139889227
2019,125980391,7,1400,,139889225
2019,125977114,3,15000,,139885424
2019,125980391,36,50,,139889226
2019,125977149,7,900,,139885470
2019,125980481,3,1000,,139889330
2019,125980480,3,1000,07-NOV-19,139889329
2019,125980500,63,10000,,139889358
2019,125980627,25,65,,139889517
2019,125980627,27,125,,139889518
2019,125977321,3,100,,139885667
2019,125980627,21,87,,139889516
2019,125980627,36,30,,139889519
2019,125980627,6,149,,139885670
2019,125980627,51,0,,139885676
2019,125980627,8,35,,139885671
2019,125980627,16,790,,139885672
2019,125977391,3,600,,139885735
2019,125977392,25,50,,139885736
2019,125980680,3,1200,,139889595
2019,125980680,63,500,,139889596
2019,125980691,3,2,,139885763
2019,125977431,43,80,,139885798
2019,125977430,38,400,,139885794
2019,125977431,9,0,,139885797
2019,125977431,63,380,,139885799
2019,125977454,38,500,,139889642
2019,125977454,63,300,,139885828
2019,125980758,3,1,08-DEC-19,139885885
2019,125980760,36,1000,,139889695
2019,125980760,38,1,,139889696
2019,125980760,3,1,,139889694
2019,125940710,36,1100,,139843290
2019,125940777,10,,,139843379
2019,125945549,63,100,,139843654
2019,125945582,16,100,,139840076
2019,125945580,38,500,,139843693
2019,125941162,31,400,,139843968
2019,125955115,20,100,,139854874
2019,125955115,9,0,,139850328
2019,125955115,63,100,,139850329
2019,125950303,24,100,,139854873
2019,125950336,63,500,,139854909
2019,125950339,36,200,,139854910
2019,125955144,3,1500,10-DEC-19,139854923
2019,125955145,3,1500,,139850376
2019,125950355,63,1,,139854931
2019,125950355,25,1,,139854930
2019,125950378,8,10,,139854971
2019,125950378,16,10,,139854972
2019,125950378,36,20,,139854973
2019,125955173,36,650,,139850408
2019,125950428,27,1400,,139855047
2019,125950465,17,5500,,139855088
2019,125955226,38,1000,,139850483
2019,125950487,16,500,,139850498
2019,125950489,63,300,,139855112
2019,125950569,63,300,,139850584
2019,125955296,3,500,,139850583
2019,125950579,63,120,,139855240
2019,125955338,4,200,,139850628
2019,125950636,16,1,,139855322
2019,125950635,38,200,,139855320
2019,125950636,7,200,,139855321
2019,125950651,10,500,,139855343
2019,125955579,36,1100,,139855769
2019,125955615,3,100,,139850987
2019,125955661,63,700,,139851053
2019,125951118,16,700,,139855936
2019,125951114,3,500,,139851080
2019,125928548,20,2000,,139824993
2019,125929056,20,350,,139825592
2019,125929107,38,1,,139825667
2019,125931302,3,1,,139825697
2019,125929130,3,1,01-JAN-19,139825696
2019,125931356,25,700,,139829452
2019,125931360,4,500,,139829456
2019,125929282,3,1500,,139825898
2019,125929282,36,1200,,139825899
2019,125931459,63,1,,139829588
2019,125929345,17,100,,139825974
2019,125929345,63,50,,139825975
2019,125929486,6,90,,139826137
2019,125929484,3,300,,139829646
2019,125929503,3,1,19-APR-19,139826152
2019,125929504,3,1,,139826153
2019,125964840,37,30,,139861374
2019,125960987,16,100,,139861420
2019,125960987,36,140,,139861421
2019,125960987,63,1260,,139867267
2019,125961035,63,250,,139861454
2019,125961054,67,1,,139867352
2019,125964913,36,1100,,139861491
2019,125961070,36,1100,15-SEP-19,139867368
2019,125964994,16,300,,139861595
2019,125964994,6,1000,,139861594
2019,125965004,9,0,,139867551
2019,125965004,25,100,,139867553
2019,125965004,23,150,,139867552
2019,125965004,63,0,,139867554
2019,125961267,16,100,,139867593
2019,125961284,7,1200,,139867616
2019,125961294,63,1,,139861663
2019,125961294,26,1,,139867623
2019,125961294,36,4,,139867625
2019,125961294,2,1,,139861660
2019,125961299,42,600,,139867631
2019,125965067,20,200,,139861692
2019,125961384,25,500,,139867741
2019,125961384,20,100,,139867742
2019,125965220,8,195,,139861861
2019,125965220,6,70,,139861860
2019,125965220,43,70,,139867902
2019,125965220,16,35,,139861862
2019,125965220,22,0,,139867899
2019,125965220,36,50,,139861863
2019,125965220,19,100,,139867898
2019,125965621,4,600,,139872349
2019,125962163,19,68,,139872506
2019,125965757,10,,,139868705
2019,125962157,19,18,28-MAR-19,139872500
2019,125965827,3,1,,139872574
2019,125965830,25,200,,139872578
2019,125965830,63,1,,139872579
2019,125965830,16,350,,139872577
2019,125965830,7,1000,,139868778
2019,125965992,23,250,,139872760
2019,125965992,9,0,,139872758
2019,125965989,3,500,,139872756
2019,125965992,16,50,,139872759
2019,125966054,63,1000,,139872833
2019,125962613,36,300,,139869281
2019,125966063,61,1000,,139869296
2019,125962662,17,1,,139869343
2019,125962753,19,14,29-JUN-19,139869459
2019,125962758,20,20,,139872948
2019,125962761,19,14,,139869469
2019,125962758,10,,,139869464
2019,125962800,8,1,,139872985
2019,125962800,26,300,,139872986
2019,125962800,63,100,,139869515
2019,125962800,7,70,,139872984
2019,125966174,9,0,,139873000
2019,125962818,38,250,,139872997
2019,125966174,51,0,,139869537
2019,125962818,3,250,,139869525
2019,125966174,21,1,,139869529
2019,125966174,25,100,,139869533
2019,125966174,22,0,,139869532
2019,125966174,20,150,,139869528
