"DATA_YEAR","VICTIM_ID","OFFENDER_ID","RELATIONSHIP_ID","NIBRS_VICTIM_OFFENDER_ID"
2019,125091088,128569419,3,38739673
2019,125093693,128569423,3,38739676
2019,125087049,128578450,18,38747912
2019,125087061,128569482,9,38747918
2019,125087062,128569482,9,38744772
2019,125093793,128578471,18,38747931
2019,125093793,128578470,18,38747929
2019,125091167,128578496,3,38739730
2019,125087113,128574665,24,38744814
2019,125087164,128574701,1,38744848
2019,125093876,128578552,18,38747985
2019,125091204,128578564,18,38739759
2019,125093905,128578569,5,38748006
2019,125093928,128578594,3,38748022
2019,125091239,128574781,19,38739794
2019,125091246,128569578,18,38739798
2019,129134736,133920962,24,40386325
2019,129129609,133913427,24,40391454
2019,125091277,128578652,16,38739818
2019,125091276,128578652,16,38739817
2019,125087287,128578657,3,38744945
2019,125087299,128578661,18,38748071
2019,125087299,128578662,18,38748072
2019,129127283,133913429,18,40388125
2019,129129618,133918761,18,40386331
2019,125091300,128569625,18,38739847
2019,125087352,128574912,18,38744990
2019,125087351,128574912,18,38744989
2019,125094061,128574917,18,38748116
2019,125087369,128574923,18,38745001
2019,125091311,128574931,18,38739853
2019,125087413,128569651,24,38748157
2019,125091337,128579980,24,38739874
2019,125094131,128578773,3,38739875
2019,125094144,128578783,24,38748171
2019,125094158,128569666,16,38745043
2019,125094158,128569665,19,38748180
2019,125087440,128580008,18,38745051
2019,125094166,128569673,18,38748187
2019,125087460,128580029,24,38745058
2019,125091373,128580043,24,38739897
2019,125061982,128549626,24,38728671
2019,125061982,128549625,24,38728670
2019,125063869,128552361,18,38720219
2019,125063881,128543428,24,38720227
2019,125068763,128543462,16,38731817
2019,125062255,128549877,3,38728792
2019,125064059,128554959,18,38720301
2019,125064086,128554980,18,38720327
2019,125064086,128552578,18,38720326
2019,125064098,128554993,24,38728847
2019,125064098,128554994,24,38728848
2019,125062371,128555002,18,38728853
2019,125068934,128555082,21,38731904
2019,125064194,128552662,3,38720365
2019,125062535,128555169,3,38731932
2019,125062535,128555170,3,38728902
2019,125068994,128543722,18,38731937
2019,125067019,128559006,24,38736982
2019,125067047,128559031,1,38734502
2019,125076475,128559057,18,38731102
2019,125076480,128565387,18,38731107
2019,125076550,128559128,18,38731159
2019,125067120,128563488,17,38737048
2019,125076572,128565451,19,38731172
2019,125076592,128563508,18,38731182
2019,125078753,128559183,3,38734576
2019,125067140,128565458,17,38737056
2019,125067143,128565460,9,38737064
2019,125076653,128565487,18,38734585
2019,125076657,128565491,21,38734586
2019,125067177,128559235,18,38731219
2019,125067212,128565526,19,38737100
2019,125076769,128563620,3,38731300
2019,125076771,128563620,18,38731301
2019,125067287,128565611,18,38731336
2019,125078923,128559430,18,38737167
2019,125076876,128565621,18,38741349
2019,125076895,128565633,24,38741358
2019,125067313,128565633,24,38734704
2019,125067315,128559460,3,38741360
2019,125076909,128565641,18,38741364
2019,125076943,128559501,19,38737185
2019,125067330,128559514,17,38741387
2019,125076965,128563778,18,38741393
2019,125076988,128559547,21,38737196
2019,125077016,128559579,18,38741424
2019,125079078,128565688,1,38734764
2019,125077107,128563861,16,38741482
