"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,9,148433617
2019,9,148433638
2019,9,148429195
2019,9,148425595
2019,9,148425630
2019,9,148433856
2019,9,148429310
2019,6,148433920
2019,6,148433919
2019,9,148433926
2019,6,148429329
2019,9,148433947
2019,9,148429340
2019,6,148429496
2019,9,148434261
2019,9,148429598
2019,9,148425860
2019,6,148425890
2019,9,148434391
2019,9,148425952
2019,9,148425965
2019,9,148434509
2019,6,148434511
2019,9,148434531
2019,9,148429681
2019,6,148426033
2019,9,148434580
2019,9,148434648
2019,6,148434689
2019,9,148434705
2019,9,148426167
2019,9,148436327
2019,9,148434919
2019,9,148434956
2019,6,148435058
2019,6,148436448
2019,9,148435122
2019,6,148430046
2019,9,148430054
2019,9,148436489
2019,9,148430107
2019,9,148430122
2019,9,148435226
2019,9,148436537
2019,9,148436542
2019,3,148436616
2019,9,148430267
2019,9,148435633
2019,9,148436851
2019,9,148436916
2019,9,148435767
2019,9,148436980
2019,3,148436992
2019,1,148436992
2019,9,148437034
2019,11,148435944
2019,9,148437135
2019,9,148436023
2019,9,148436038
2019,8,148437183
2019,9,148437192
2019,9,148430613
2019,9,148437198
2019,9,148436074
2019,8,148436086
2019,6,148436086
2019,9,148437231
2019,9,148436090
2019,9,148437245
2019,9,148430687
2019,9,148430930
2019,6,148430929
2019,8,148430935
2019,6,148430940
2019,6,148430942
2019,9,148437571
2019,1,148431032
2019,6,148441788
2019,9,148441804
2019,9,148446288
2019,9,148446300
2019,9,148442177
2019,9,148446840
2019,9,148442220
2019,9,148442263
2019,9,148446924
2019,9,148442388
2019,9,148442394
2019,9,148442640
2019,9,148438148
2019,9,148447304
2019,9,148442665
2019,9,148438203
2019,6,148447411
2019,9,148447410
2019,9,148447428
2019,8,148442834
2019,9,148442851
2019,9,148447622
2019,9,148442930
2019,9,148447689
2019,9,148438352
2019,1,148443038
2019,9,148447817
2019,9,148443055
2019,9,148438419
2019,6,148447885
2019,6,148443129
2019,9,148438461
2019,9,148438478
2019,9,148438485
2019,9,148438491
2019,9,148448168
2019,9,148438607
2019,9,148443347
2019,9,148448510
2019,9,148438784
2019,9,148448660
2019,2,148438851
2019,8,148438851
2019,1,148438851
2019,9,148448754
2019,10,148448936
2019,1,148438983
2019,9,148449039
2019,9,148443872
2019,9,148443874
2019,6,148443884
2019,9,148449096
2019,9,148439056
2019,6,148439118
2019,9,148439125
2019,3,148449381
2019,6,148449381
2019,3,148439279
2019,9,148439282
2019,9,148439307
2019,9,148444153
2019,9,148444178
2019,9,148444237
2019,9,148439448
2019,9,148444300
2019,9,148449660
2019,8,148449739
2019,9,148449752
2019,9,148444468
2019,9,148439697
2019,6,148449959
2019,6,148449960
2019,1,148444677
2019,2,148444677
2019,8,148444677
2019,1,148450136
2019,1,148450137
2019,9,148450145
2019,9,148444877
2019,1,148444884
2019,8,148450229
2019,9,148439996
2019,9,148444944
2019,9,148444948
2019,9,148450287
2019,9,148445014
2019,9,148440103
2019,9,148440139
2019,9,148440180
2019,9,148440179
2019,9,148450569
2019,9,148440283
2019,6,148445272
2019,9,148450692
2019,9,148440328
2019,1,148445305
2019,6,148445495
2019,9,148451058
2019,9,148451170
2019,9,148451182
2019,9,148445671
2019,9,148445682
2019,9,148440667
2019,9,148451231
2019,9,148451237
2019,6,148445702
2019,6,148440818
2019,6,148440819
2019,9,148440834
2019,9,148440836
2019,9,148451547
2019,9,148440857
2019,9,148446084
2019,9,148451584
2019,9,148440904
2019,9,148440918
2019,9,148456185
2019,1,148451688
2019,3,148451689
2019,1,148451689
2019,6,148456239
2019,8,148456239
2019,6,148440997
2019,10,148456255
2019,9,148451761
2019,9,148456322
2019,9,146320295
2019,9,146320288
2019,6,146320653
2019,6,146320654
2019,6,146320828
2019,6,146320913
2019,6,146320911
2019,6,146333806
2019,8,146333806
2019,9,146333818
2019,6,146333845
2019,9,131713410
2019,9,131713426
2019,6,131723217
2019,6,131717830
2019,6,131713436
2019,9,131713486
2019,9,131713394
2019,2,131713498
2019,9,131723290
2019,6,131717902
2019,6,131713529
2019,9,131713537
2019,9,131713557
2019,9,131713562
2019,9,131713571
2019,6,131713572
2019,3,131713575
2019,9,131723347
2019,6,131713580
2019,9,131723378
2019,9,131713598
2019,9,131713612
2019,9,131713632
2019,9,131713635
2019,9,131723586
2019,6,131713882
2019,9,131713921
2019,9,131723633
2019,1,131723638
2019,9,131713954
2019,9,131713963
2019,9,131723698
2019,9,131714019
2019,9,131714076
2019,6,141924824
2019,9,141924888
2019,9,141927231
2019,8,141924985
2019,9,141925065
2019,9,141927281
2019,9,141927325
2019,6,141927327
2019,9,141925155
2019,9,141925163
2019,6,141928179
2019,8,141928179
2019,9,141926121
2019,9,141928269
2019,8,141928309
2019,9,141928719
2019,9,141928778
2019,9,141931471
2019,9,141928816
2019,9,141928829
2019,9,141928850
2019,9,141928924
2019,9,141928928
2019,9,141928938
2019,9,141928986
2019,6,141931568
2019,9,141929029
2019,9,141929054
2019,9,141931601
2019,9,141929101
2019,9,141929111
2019,9,136186649
2019,9,136187040
2019,9,136187054
2019,9,136179995
2019,9,136187262
2019,9,136187274
2019,9,136180479
2019,9,136187713
2019,9,136180519
2019,9,136180518
2019,9,136187763
2019,9,136187807
2019,6,136187826
2019,9,136182695
2019,10,141936254
2019,6,141933023
2019,6,141936366
2019,9,141933022
2019,9,141936406
2019,3,141936460
2019,9,141936509
2019,6,141936561
2019,6,141933155
2019,9,141933159
2019,9,141936602
2019,6,141933175
2019,6,141933174
2019,9,141936612
2019,3,141933199
2019,6,141936652
2019,9,141933218
2019,9,141933266
2019,9,141933271
2019,9,141933298
2019,6,141933302
2019,9,141933301
2019,9,141936783
2019,9,141933322
2019,9,141936838
2019,9,141936856
2019,1,141936898
2019,6,141936997
2019,9,141937001
2019,6,141940837
2019,9,141935349
2019,9,141940936
2019,9,141940951
2019,9,141940983
2019,9,141935428
2019,9,141941031
2019,9,141935463
2019,9,141935482
2019,9,141941099
2019,6,141941153
2019,8,141941153
2019,9,141941209
2019,9,141941217
2019,9,141941243
2019,9,141941250
2019,9,141941257
2019,10,141935597
2019,9,141941367
2019,6,141935614
2019,9,141935639
2019,9,141941441
2019,6,141941443
2019,9,141941499
2019,6,141941519
2019,6,141941531
2019,9,141941544
2019,6,141941577
2019,2,131714198
2019,6,131718261
2019,9,131713383
2019,9,131711533
2019,9,131710068
2019,8,131710070
2019,8,131711544
2019,6,131711543
2019,9,131705201
2019,8,131711550
2019,6,131711549
2019,8,131711549
2019,9,131711553
2019,9,131711567
2019,9,131705233
2019,9,131711578
2019,9,131710207
2019,9,131705256
2019,6,131711619
2019,9,141920614
2019,6,141920611
2019,9,141923829
2019,9,141923883
2019,6,141923903
2019,9,141926190
2019,10,141923915
2019,9,141926219
2019,9,141926247
2019,6,141923948
2019,9,141923980
2019,6,141926304
2019,6,141923996
2019,6,141926319
2019,8,141924005
2019,6,141924012
2019,6,141926328
2019,9,141924028
2019,6,141926361
2019,2,141926361
2019,8,141924045
2019,6,141924045
2019,9,141924073
2019,9,141926410
2019,1,141924099
2019,9,141924107
2019,3,141926450
2019,9,141924126
2019,6,141924148
2019,9,141926512
2019,6,141924242
2019,8,141924242
2019,6,141924243
2019,9,141924258
2019,4,141926611
2019,9,141924263
2019,9,141924287
2019,9,141926628
2019,9,141926668
2019,8,141924342
2019,9,141924616
2019,6,141924621
2019,9,141926927
2019,9,141924638
2019,9,141924641
2019,6,141924645
2019,9,141924658
2019,6,141924674
2019,9,141924679
2019,6,141924691
2019,6,141926971
2019,9,141926976
2019,6,141924698
2019,9,141926985
2019,6,141924704
2019,6,141926997
2019,3,141924717
2019,8,141924744
2019,9,141924755
2019,9,141927091
2019,6,141927092
2019,9,137514872
2019,9,137514877
2019,9,137517541
2019,6,137517545
2019,6,137510846
2019,9,137510854
2019,9,137510860
2019,9,137514888
2019,9,137514890
2019,9,131727239
2019,6,131727388
2019,9,148381788
2019,6,148381835
2019,6,148381844
2019,6,148379690
2019,6,148382326
2019,10,148382328
2019,6,148386479
2019,6,148386477
2019,6,148386478
2019,9,148382447
2019,6,148386552
2019,5,148379993
2019,6,148379995
2019,2,148380038
2019,9,148382621
2019,6,148382636
2019,3,148382635
2019,8,148386664
2019,6,148383054
2019,9,148383089
2019,9,148386871
2019,6,148386904
2019,3,148386904
2019,6,148383259
2019,6,148383260
2019,8,148383321
2019,9,148386959
2019,9,148383344
2019,9,148386982
2019,9,148387052
2019,6,148380358
2019,9,148380393
2019,9,148380434
2019,9,131639597
2019,9,131639613
2019,9,131639612
2019,9,131639632
2019,6,131639640
2019,9,131644340
2019,9,131639869
2019,6,131644560
2019,9,131644559
2019,6,131644561
2019,9,131639921
2019,9,131649031
2019,9,131639923
2019,6,131644576
2019,6,131644575
2019,6,131644584
2019,6,131644585
2019,9,131639930
2019,9,131639932
2019,9,131639935
2019,9,136186715
2019,9,136179973
2019,9,136187303
2019,9,136182086
2019,9,136180152
2019,9,136180199
2019,2,136187398
2019,9,136180250
2019,5,136180256
2019,9,136187446
2019,9,136180267
2019,9,136180283
2019,9,136180287
2019,9,136180290
2019,9,136182289
2019,9,136180312
2019,9,136180351
2019,9,136180359
2019,9,136182396
2019,9,136187610
2019,9,136187639
2019,9,136182450
2019,9,136182452
2019,9,136180454
2019,9,136187688
2019,9,136180500
2019,10,136187719
2019,9,136187726
2019,9,136187733
2019,9,136180543
2019,9,136187746
2019,9,136180564
2019,9,136182613
2019,3,136182637
2019,9,136180651
2019,9,136182650
2019,9,136180666
2019,9,136180679
2019,9,136182681
2019,9,140664351
2019,3,140664433
2019,9,140664444
2019,11,140664459
2019,1,140664461
2019,9,140671754
2019,9,140664474
2019,9,140664484
2019,9,140664488
2019,6,140664502
2019,9,140664516
2019,9,140664521
2019,9,140664530
2019,9,140667973
2019,10,140664556
2019,9,140671793
2019,9,140664561
2019,9,140664562
2019,9,140667996
2019,9,140664573
2019,6,140664586
2019,6,140664587
2019,9,140664604
2019,9,140664614
2019,9,140664622
2019,9,140664625
2019,9,140664627
2019,9,140664633
2019,9,140664635
2019,9,140664636
2019,9,140664638
2019,9,140664647
2019,9,140664668
2019,9,140664675
2019,9,140664677
2019,9,140664679
2019,9,140664680
2019,9,140668079
2019,6,140668080
2019,9,140668082
2019,6,140668081
2019,8,140668081
2019,9,140664689
2019,9,140664693
2019,9,140664697
2019,9,140668103
2019,9,140664701
2019,9,140668105
2019,9,140668106
2019,9,140664705
2019,9,140664707
2019,9,140664709
2019,9,140668122
2019,6,140668123
2019,9,140668133
2019,9,140664720
2019,6,140668138
2019,6,140668137
2019,9,140664734
2019,9,140664736
2019,9,140664740
2019,9,140664748
2019,6,140668187
2019,9,140664753
2019,9,140664754
2019,9,140668207
2019,9,140664755
2019,9,140668217
2019,9,140668252
2019,9,140668257
2019,9,140664777
2019,9,140668278
2019,9,140664780
2019,9,140671928
2019,9,140664797
2019,1,131722398
2019,6,131717190
2019,9,131717205
2019,6,131717210
2019,6,131717220
2019,6,131717221
2019,9,131717282
2019,9,131712882
2019,9,131722489
2019,9,131717324
2019,9,131717325
2019,9,131717328
2019,9,131717331
2019,1,131717457
2019,9,131722685
2019,1,131717519
2019,9,131717531
2019,6,131713400
2019,8,131717827
2019,9,131717836
2019,6,131717874
2019,9,131717877
2019,6,131717886
2019,3,131717886
2019,9,131723283
2019,9,131717908
2019,9,131713550
2019,9,131717915
2019,9,131717926
2019,9,131723335
2019,9,131713604
2019,9,131723401
2019,6,131713843
2019,6,131713845
2019,7,131718065
2019,6,131718065
2019,1,131718065
2019,8,131723601
2019,1,131713925
2019,9,131718091
2019,6,131713935
2019,9,131723697
2019,9,131723764
2019,9,131723767
2019,9,131718108
2019,9,131714205
2019,9,131724013
2019,9,131718143
2019,9,131718150
2019,6,131718151
2019,6,131718153
2019,9,131714295
2019,9,138550409
2019,9,138552908
2019,9,138550589
2019,9,138552992
2019,9,138550603
2019,9,138550668
2019,9,138550703
2019,9,138550713
2019,6,138556763
2019,9,138556800
2019,9,138553124
2019,9,138553129
2019,9,138553140
2019,9,138550881
2019,9,138553162
2019,9,138550893
2019,9,138553169
2019,6,138553177
2019,8,138553177
2019,9,138553268
2019,6,138551043
2019,6,138551044
2019,9,138553291
2019,6,138551084
2019,6,138556948
2019,9,138551108
2019,9,138551115
2019,9,138553377
2019,9,138557034
2019,9,138557037
2019,9,138553440
2019,6,138561323
2019,6,138561322
2019,6,138553564
2019,6,138557185
2019,6,138561463
2019,6,138561462
2019,9,138561485
2019,9,138553593
2019,9,138561501
2019,9,138561506
2019,6,138557268
2019,9,138561642
2019,6,138561659
2019,6,138553668
2019,3,138553668
2019,6,138553667
2019,9,138557353
2019,6,138553725
2019,9,138561778
2019,6,138553777
2019,6,138557418
2019,6,138557424
2019,9,138553816
2019,9,138561922
2019,9,138557547
2019,6,138553972
2019,6,138553973
2019,9,138557604
2019,6,138562124
2019,9,138562128
2019,1,138562131
2019,8,138562131
2019,9,138553984
2019,9,138562140
2019,9,138557609
2019,6,138554005
2019,8,138554005
2019,6,138554004
2019,9,140666542
2019,6,140655728
2019,9,140663013
2019,9,140666564
2019,9,140666566
2019,6,140663044
2019,6,140663045
2019,2,131718929
2019,6,140663048
2019,6,140663047
2019,9,140663061
2019,9,140666604
2019,9,140666621
2019,9,140663122
2019,9,140666680
2019,6,140663132
2019,2,140666786
2019,9,140663222
2019,9,140663296
2019,9,140663306
2019,3,140663360
2019,9,131715809
2019,9,131719098
2019,6,140656006
2019,9,131719103
2019,9,131715848
2019,6,131715862
2019,9,140667018
2019,9,140663417
2019,9,140663421
2019,9,140656059
2019,9,140656071
2019,6,140667060
2019,2,140656082
2019,6,140667091
2019,9,140667104
2019,9,140667131
2019,9,140656112
2019,6,140663493
2019,9,140667326
2019,9,140667339
2019,6,140667342
2019,9,140667341
2019,9,140667370
2019,6,140663802
2019,6,140667408
2019,9,140663810
2019,9,140663851
2019,9,140671416
2019,9,140667468
2019,6,140663886
2019,6,140663885
2019,9,140663905
2019,9,140667500
2019,2,140667689
2019,9,140671618
2019,9,140664185
2019,6,140664188
2019,6,140664189
2019,9,140671714
2019,6,140664367
2019,6,140664366
2019,9,140671731
2019,9,140667885
2019,6,140664392
2019,9,140664393
2019,6,140664394
2019,9,140667891
2019,9,140664400
2019,9,140664408
2019,9,140664414
2019,6,140667902
2019,9,140664417
2019,9,136766367
2019,9,136761916
