"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2018,4,121537816
2018,4,121538239
2018,4,121538295
2018,4,121538380
2018,4,121538381
2018,4,121538534
2018,4,121538695
2018,4,121538867
2018,4,121538861
2018,4,121538951
2018,4,121539509
2018,4,121539508
2018,4,121539619
2018,4,121541945
2018,4,121543964
2018,4,121544342
2018,4,121544899
2018,4,121545151
2018,4,121545210
2018,4,121545234
2018,4,121545240
2018,4,121545317
2018,4,121545371
2018,4,121545532
2018,4,121545639
2018,4,121545764
2018,4,121545791
2018,4,121545894
2018,4,121545912
2018,4,121545929
2018,4,121546043
2018,4,121546178
2018,4,121546202
2018,4,121546222
2018,4,121546295
2018,4,121546327
2018,4,121546458
2018,4,121546608
2018,4,121546734
2018,4,121546757
2018,4,121546772
2018,4,121546792
2018,4,121546833
2018,4,121546870
2018,4,121546914
2018,4,121546954
2018,4,121547090
2018,4,121547161
2018,4,121547218
2018,4,121547306
2018,4,121547351
2018,4,121547381
2018,4,121547421
2018,4,121547462
2018,4,121547578
2018,4,121547609
2018,4,121547635
2018,4,121547757
2018,4,121547786
2018,4,121547934
2018,4,121547951
2018,4,121548076
2018,4,121548157
2018,4,121548237
2018,4,121548271
2018,4,121548357
2018,4,121548361
2018,4,121548421
2018,4,121548506
2018,4,121548565
2018,4,121548593
2018,4,121548686
2018,4,121548724
2018,4,121548748
2018,4,121548799
2018,4,121548989
2018,4,121549052
2018,4,121549038
2018,4,121549095
2018,4,121549121
2018,4,121549142
2018,4,121549186
2018,4,121549220
2018,4,121549221
2018,4,121549425
2018,4,121549452
2018,4,121549449
2018,4,121549491
2018,4,121549614
2018,4,121549810
2018,4,121549895
2018,4,121549935
2018,4,121549951
2018,4,121550028
2018,4,121550045
2018,4,121550078
2018,4,121550125
2018,4,121550131
2018,4,121550232
2018,4,121550278
2018,4,121550349
2018,4,121550411
2018,4,121550504
2018,4,121550550
2018,4,121550566
2018,4,121550663
2018,4,121550735
2018,4,121550795
2018,4,121550899
2018,4,121550968
2018,4,121550996
2018,4,121551165
2018,4,121551189
2018,4,121551335
2018,4,121551371
2018,4,121551460
2018,4,121551510
2018,4,121551558
2018,4,121551567
2018,4,121551598
2018,4,121551625
2018,4,121551690
2018,4,121551813
2018,4,121551842
2018,4,121551876
2018,4,121551904
2018,4,121552088
2018,4,121552139
2018,4,121552163
2018,4,121552224
2018,4,121552316
2018,4,121552352
2018,4,121552479
2018,4,121552507
2018,4,121552545
2018,4,121552631
2018,4,121552689
2018,4,121552762
2018,4,121552794
2018,4,121552872
2018,4,121552907
2018,4,121552921
2018,4,121553010
2018,4,121553065
2018,4,121553111
2018,4,121553230
2018,4,121553258
2018,4,121553337
2018,4,121553374
2018,4,121553386
2018,4,121553591
2018,4,121553637
2018,4,121553663
2018,4,121553793
2018,4,121553852
2018,4,121553899
2018,4,121553915
2018,4,121553967
2018,4,121554010
2018,4,121554034
2018,4,121554065
2018,4,121554115
2018,4,121554141
2018,4,121554325
2018,4,121554384
2018,4,121554634
2018,4,121554669
2018,4,121554708
2018,4,121554749
2018,4,121554761
2018,4,121554827
2018,4,121554862
2018,4,121554963
2018,4,121555013
2018,4,121555022
2018,4,121555059
2018,4,121555129
2018,4,121555191
2018,4,121555222
2018,4,121555275
2018,4,121555351
2018,4,121555371
2018,4,121555440
2018,4,121555474
2018,4,121555644
2018,4,121555694
2018,4,121555723
2018,4,121555817
2018,4,121555915
2018,4,121555947
2018,4,121555973
2018,4,121555995
2018,4,121556013
2018,4,121556141
2018,4,121556199
2018,4,121556244
2018,4,119781723
2018,4,119781816
2018,4,119781824
2018,4,119781973
2018,4,119782074
2018,4,119782160
2018,4,119782269
2018,4,119782411
2018,4,119782457
2018,4,119782510
2018,3,119782526
2018,4,119782861
2018,4,119782948
2018,4,119782990
2018,4,119783126
2018,4,119783220
2018,4,119783217
2018,4,119783241
2018,4,119783260
2018,4,119783602
2018,4,119783631
2018,4,119783781
2018,4,119783784
2018,4,119783823
2018,4,119783840
2018,4,119783875
2018,4,119783965
2018,4,119783971
2018,4,119784087
2018,4,119784129
2018,4,119784179
2018,4,119784306
2018,4,119784449
2018,4,119784610
2018,4,119784613
2018,4,119784618
2018,4,119784619
2018,4,119784617
2018,4,119784657
2018,4,119784685
2018,4,119784735
2018,4,119784814
2018,4,119784813
2018,4,119785010
2018,4,119785053
2018,4,119785091
2018,4,119785111
2018,4,119785138
2018,4,119785172
2018,4,119785657
2018,4,119785733
2018,4,119785743
2018,4,119785770
2018,4,119785768
2018,4,119785787
2018,4,119785809
2018,4,119785832
2018,4,119785856
2018,4,119785875
2018,4,119785901
2018,4,119785949
2018,4,119785972
2018,4,119785970
2018,4,119786094
2018,4,119786085
2018,4,119786090
2018,4,119786134
2018,4,119786193
2018,4,119786288
2018,4,119786364
2018,4,119786384
2018,4,119786395
2018,4,119787954
2018,4,119788049
2018,4,119788154
2018,4,119788185
2018,1,119788294
2018,4,119788469
2018,4,119788571
2018,4,119788606
2018,4,119788604
2018,4,119788639
2018,4,119788665
2018,4,119788770
2018,4,119788844
2018,3,119788989
2018,4,119789074
2018,4,119789151
2018,3,119789188
2018,3,119789193
2018,4,119789222
2018,4,119789283
2018,4,119789363
2018,4,119789578
2018,4,119789725
2018,4,119789762
2018,4,119789787
2018,4,119789925
2018,4,119790153
2018,4,119790191
2018,4,119790185
2018,1,119790274
2018,4,119790381
2018,4,119790380
2018,4,119790442
2018,1,119790445
2018,4,119790457
2018,4,119790495
2018,4,119790545
2018,4,119790732
2018,4,119790777
2018,4,119791012
2018,4,119791022
2018,4,119791151
2018,4,119791158
2018,4,119791198
2018,4,119791257
2018,4,119791294
2018,4,119791288
2018,4,119791292
2018,4,119791474
2018,4,119791500
2018,4,119791559
2018,4,119791566
2018,4,119791564
