"DATA_YEAR","ARRESTEE_ID","INCIDENT_ID","ARRESTEE_SEQ_NUM","ARREST_DATE","ARREST_TYPE_ID","MULTIPLE_INDICATOR","OFFENSE_TYPE_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_CODE","UNDER_18_DISPOSITION_CODE","CLEARANCE_IND","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2018,28702284,97479200,2,04-APR-18,2,"N",35,5,17,"M",1,2,"","R","",17,0
2018,28702283,97479200,1,04-APR-18,2,"N",10,5,17,"M",1,2,"","R","",17,0
2018,28702287,97479200,3,04-APR-18,3,"N",16,5,16,"M",1,2,"","R","",16,0
2018,28702303,97479226,1,20-APR-18,3,"N",16,5,25,"M",1,2,"","","",25,0
2018,28702313,97479250,1,22-APR-18,3,"N",51,5,39,"M",1,1,"","","",39,0
2018,28702326,97479266,1,27-APR-18,3,"N",16,5,55,"F",1,2,"","","",55,0
2018,28702331,97479286,1,30-APR-18,1,"N",51,5,19,"M",1,2,"","","",19,0
2018,28702361,97479402,1,07-APR-18,1,"N",48,5,26,"M",1,,"","","",26,0
2018,28702370,97479430,1,19-APR-18,1,"N",49,5,25,"M",1,2,"","","",25,0
2018,28327861,96409216,2,06-FEB-18,3,"N",35,5,25,"M",1,2,"R","","",25,0
2018,28327859,96409216,1,06-FEB-18,3,"N",35,5,51,"M",1,2,"R","","",51,0
2018,28327911,96409411,2,14-FEB-18,3,"N",34,5,26,"M",1,1,"R","","",26,0
2018,28327910,96409411,1,14-FEB-18,3,"N",35,5,20,"F",0,3,"R","","",20,0
2018,28327912,96409411,3,14-FEB-18,3,"N",35,5,18,"M",1,2,"R","","",18,0
2018,28327931,96409530,2,17-FEB-18,3,"N",35,5,34,"F",1,2,"R","","",34,0
2018,28327932,96409530,3,17-FEB-18,3,"N",35,5,33,"M",1,1,"R","","",33,0
2018,28327930,96409530,1,17-FEB-18,3,"N",16,5,35,"M",1,2,"R","","",35,0
2018,28328020,96409792,1,26-FEB-18,2,"N",51,5,17,"M",1,1,"R","R","",17,0
2018,31966139,107331155,1,22-FEB-18,2,"N",23,5,36,"M",1,2,"","","",36,0
2018,31966210,107331284,1,12-APR-18,1,"N",35,5,30,"M",1,2,"","","",30,0
2018,31961787,107331130,1,13-FEB-18,2,"N",35,5,38,"F",0,2,"","","",38,0
