"DATA_YEAR","PROPERTY_ID","INCIDENT_ID","PROP_LOSS_ID","STOLEN_COUNT","RECOVERED_COUNT"
2018,104490022,99501415,7,,
2018,104486179,99501430,4,,
2018,104486239,99501489,7,,
2018,104486247,99505145,2,,
2018,104490096,99505151,7,,
2018,104486256,99501509,4,,
2018,104490107,99505163,7,,
2018,104486276,99505174,7,,
2018,104490128,99501538,7,,
2018,104482843,99497618,7,,
2018,104482847,99497622,7,,
2018,104490167,99505209,7,1,
2018,104490164,99505209,5,,1
2018,104486315,99501583,7,,
2018,104486314,99501583,5,,
2018,104490175,99505223,4,,
2018,104490181,99505225,4,,
2018,104490185,99497646,7,,
2018,104490189,99505240,7,,
2018,104486382,99501655,7,,
2018,104486403,99505309,5,,
2018,104486406,99505309,7,,
2018,104486426,99501699,7,,
2018,104482960,99501708,6,,
2018,104490296,99505343,5,,
2018,104486438,99505343,7,,
2018,104490294,99505343,4,,
2018,104486457,99505359,1,,
2018,104482994,99501748,4,,
2018,104490332,99505378,4,,
2018,104486491,99505392,5,,
2018,104486494,99505392,7,,
2018,104490356,99507761,4,,
2018,104483022,99507771,6,,
2018,104483030,99507780,4,,
2018,104486527,99501803,4,,
2018,104483046,99507794,2,,
2018,104486675,99501945,5,,
2018,104490478,99501960,7,,
2018,104486689,99501960,5,,
2018,104486697,99501970,4,,
2018,104490498,99505563,4,,
2018,104486718,99501993,1,,
2018,104486748,99507928,4,,
2018,104490517,99507928,7,,
2018,104486770,99502054,7,,
2018,104490546,99505602,7,,
2018,104486800,99505611,1,,
2018,104483225,99507977,7,,
2018,104486842,99507979,1,,
2018,104486847,99507979,6,,
2018,104486865,99505642,1,,
2018,104486866,99505642,4,,
2018,104483251,99505657,7,,
2018,104486909,99505664,4,,
2018,104486912,99505664,7,,
2018,104490648,99505701,7,,
2018,104486979,99502246,4,,
2018,104490655,99502246,7,,
2018,104487022,99505737,7,,
2018,104490694,99505754,7,,
2018,104490693,99505754,4,,
2018,104483356,99505765,6,,
2018,104490720,99502341,7,,
2018,104490718,99502341,4,,
2018,104487085,99505780,7,,
2018,104487088,99505785,1,,
2018,104490731,99505791,7,,
2018,104490737,99505800,7,,
2018,104487115,99508129,7,,
2018,104490779,99508167,4,,
2018,104487198,99505859,4,,
2018,104483444,99505859,7,,
2018,104490817,99505883,5,,
2018,104483468,99505883,7,,
2018,104483482,99505896,4,,
2018,104490839,99505902,7,,
2018,104487275,99502522,1,,
2018,104490851,99502522,4,,
2018,104490862,99505926,7,,
2018,104487315,99505941,7,,
2018,104487324,99508267,7,,
