"DATA_YEAR","NIBRS_MONTH_ID","AGENCY_ID","MONTH_NUM","DATA_YEAR","REPORTED_STATUS","REPORT_DATE","UPDATE_FLAG","ORIG_FORMAT","DATA_HOME","DDOCNAME","DID","MONTH_PUB_STATUS"
2018,8026735,20683,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0172000_NIBRS",46324881,0
2018,8027515,20872,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0390900_NIBRS",24327337,0
2018,8025361,20621,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0070000_NIBRS",49449192,0
2018,8026204,20623,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0080000_NIBRS",47705162,0
2018,8026214,20634,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0110000_NIBRS",47699785,0
2018,8026718,20660,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0150100_NIBRS",21771992,0
2018,8026726,20673,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0170900_NIBRS",47825422,0
2018,8026728,20676,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0171200_NIBRS",46871276,0
2018,8026731,20678,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0171400_NIBRS",20957373,0
2018,8026743,20710,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0190000_NIBRS",30494609,0
2018,8026757,20720,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0210000_NIBRS",47697592,0
2018,8026760,20723,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0210300_NIBRS",20977947,0
2018,8026783,20767,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0270500_NIBRS",31320865,0
2018,8026798,20781,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0272500_NIBRS",24309204,0
2018,8026804,20793,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0310100_NIBRS",27878092,0
2018,8027367,20828,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0340400_NIBRS",30516417,0
2018,8027394,20836,4,2018,"I",01-APR-04,"Y","F","C","2018_04_WA0360000_NIBRS",47714051,0
2018,8027417,20846,5,2018,"I",01-MAY-05,"Y","F","C","2018_05_WA0370700_NIBRS",47829945,0
2018,7899428,20618,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0060500_NIBRS",49461130,0
2018,7899444,20634,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0110000_NIBRS",47847281,0
2018,7899448,20637,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0120000_NIBRS",30405993,0
2018,7899513,20673,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0170900_NIBRS",47825396,0
2018,7899541,20678,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0171400_NIBRS",30488716,0
2018,7899552,20683,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0172000_NIBRS",39452643,0
2018,7899681,20712,1,2018,"I",01-JAN-01,"Y","F","C","2018_01_WA0190200_NIBRS",47684568,0
2018,8429643,20765,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0270300_NIBRS",50476695,0
2018,8427559,20799,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0310700_NIBRS",46892787,0
2018,8429662,20620,10,2018,"Z",16-JAN-19,"Y","F","C","2018_10_WA0061000_NIBRS",30445443,0
2018,8450300,20614,11,2018,"I",24-JAN-19,"Y","F","C","2018_11_WA0060100_NIBRS",48970249,0
2018,8450310,20642,11,2018,"I",24-JAN-19,"Y","F","C","2018_11_WA0130300_NIBRS",46880349,0
2018,8444905,20708,12,2018,"I",24-JAN-19,"Y","F","C","2018_12_WA0180500_NIBRS",50508841,0
2018,8429658,20828,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0340400_NIBRS",47839976,0
2018,8427565,20847,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0370800_NIBRS",50473943,0
2018,8429637,20705,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0180100_NIBRS",50512193,0
2018,8429654,20817,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0321300_NIBRS",31337858,0
2018,8428686,20820,9,2018,"I",16-JAN-19,"Y","F","C","2018_09_WA0330100_NIBRS",50494373,0
2018,8429659,20826,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0340100_NIBRS",50486803,0
2018,8429605,20609,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0050100_NIBRS",47701606,0
2018,8427545,20695,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0173700_NIBRS",50506287,0
2018,8430680,20650,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0140100_NIBRS",46892594,0
2018,8428812,20669,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0170400_NIBRS",31312504,0
2018,8430693,20678,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0171400_NIBRS",30479058,0
2018,8430739,20797,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0310500_NIBRS",50469500,0
2018,8429603,20610,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0050200_NIBRS",39433014,0
2018,8427534,20616,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0060300_NIBRS",48975830,0
2018,8428682,20773,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0271400_NIBRS",47832369,0
2018,8430666,20619,1,2018,"I",16-JAN-19,"Y","F","C","2018_01_WA0060600_NIBRS",30476016,0
2018,8430696,20687,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0172400_NIBRS",39443243,0
2018,8430706,20708,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0180500_NIBRS",50508837,0
2018,8430714,20718,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0200200_NIBRS",47696529,0
2018,8430727,20774,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0271600_NIBRS",31331162,0
2018,8430732,20783,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0290000_NIBRS",46901950,0
2018,8429611,20657,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0140800_NIBRS",30484261,0
2018,8429660,20876,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0391400_NIBRS",50477178,0
2018,8430675,20637,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0120000_NIBRS",30482903,0
2018,8430685,20665,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0170000_NIBRS",50469310,0
2018,8429608,20647,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0131000_NIBRS",35321061,0
2018,8429634,20707,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0180400_NIBRS",50503229,0
2018,8430684,20668,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0170300_NIBRS",50506717,0
2018,8428815,20687,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0172400_NIBRS",49450356,0
2018,8430703,20701,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0174800_NIBRS",49451302,0
2018,8427618,20723,11,2018,"I",16-JAN-19,"Y","F","C","2018_11_WA0210300_NIBRS",30501594,0
2018,8429604,20611,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0050300_NIBRS",46880022,0
2018,8429609,20652,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0140300_NIBRS",47706567,0
2018,8429610,20656,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0140700_NIBRS",30478219,0
2018,8428685,20808,10,2018,"I",16-JAN-19,"Y","F","C","2018_10_WA0311900_NIBRS",48978170,0
2018,8428797,20619,7,2018,"I",16-JAN-19,"Y","F","C","2018_07_WA0060600_NIBRS",47681957,0
